Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
13D018       1    No     00008579-0000857E        6
13D01F       1    No     0000857F-00008584        6
13D028       1    No     00008585-0000858A        6
13D02A       1    No     0000858B-00008590        6
13D039       1    No     00008591-00008596        6
13D1CE       2    No     00008597-0000859D        7
13D1DE       2    No     0000859E-000085A4        7
13D202       1    No     000085A5-000085AA        6
13D210       3    No     000085AB-000085B2        8
13D2E1       1    No     000085B3-000085B8        6
13D2E3       1    No     000085B9-000085BE        6
13D381       1    No     000085BF-000085C4        6
13D3C1       1    No     000085C5-000085CA        6
13D40E       2    No     000085CB-000085D1        7
13D41E       2    No     000085D2-000085D8        7
13D444       1    No     000085D9-000085DE        6
13D446       2    No     000085DF-000085E5        7
13D450       2    No     000085E6-000085EC        7
13D454       4    No     000085ED-000085F5        9
13D506       1    No     000085F6-000085FB        6
13D516       2    No     000085FC-00008602        7
13D606       1    No     00008603-00008608        6
13D608       1    No     00008609-0000860E        6
13D60A       1    No     0000860F-00008614        6
13D60C       1    No     00008615-0000861A        6
13D60F       1    No     0000861B-00008620        6
13D617       7    No     00008621-0000862C        C
13D61F       1    No     0000862D-00008632        6
13D684       2    No     00008633-00008639        7
13D690       2    No     0000863A-00008640        7
13D694       2    No     00008641-00008647        7
13D6C4       3    No     00008648-0000864F        8
13D6D0       2    No     00008650-00008656        7
13D6D4       4    No     00008657-0000865F        9
13D7CE       2    No     00008660-00008666        7
13D7DE       2    No     00008667-0000866D        7
13D802       1    No     0000866E-00008673        6
13D804       1    No     00008674-00008679        6
13D807       1    No     0000867A-0000867F        6
13D810       3    No     00008680-00008687        8
13D814       2    No     00008688-0000868E        7
13D817       1    No     0000868F-00008694        6
13D8C3       1    No     00008695-0000869A        6
13D8E1       1    No     0000869B-000086A0        6
13D9A3       1    No     000086A1-000086A6        6
13D9E3       1    No     000086A7-000086AC        6
13DA0F       1    No     000086AD-000086B2        6
13DA1E       1    No     000086B3-000086B8        6
13DA40       1    No     000086B9-000086BE        6
13DA42       5    No     000086BF-000086C8        A
13DA52       3    No     000086C9-000086D0        8
13DA56       1    No     000086D1-000086D6        6
13DA58       2    No     000086D7-000086DD        7
13DA85       3    No     000086DE-000086E5        8
13DA89       4    No     000086E6-000086EE        9
13DA8E       1    No     000086EF-000086F4        6
13DA95       9    No     000086F5-00008702        E
13DAA8       5    No     00008703-0000870C        A
13DB02       1    No     0000870D-00008712        6
13DC07       2    No     00008713-00008719        7
13DC0C       1    No     0000871A-0000871F        6
13DC0E       1    No     00008720-00008725        6
13DC16       1    No     00008726-0000872B        6
13DC1C       1    No     0000872C-00008731        6
13DC1E       2    No     00008732-00008738        7
13DC40       1    No     00008739-0000873E        6
13DC42       1    No     0000873F-00008744        6
13DC50       2    No     00008745-0000874B        7
13DC80       1    No     0000874C-00008751        6
13DC82       7    No     00008752-0000875D        C
13DC92       6    No     0000875E-00008768        B
13DCC0       1    No     00008769-0000876E        6
13DCC2       6    No     0000876F-00008779        B
13DCD2       6    No     0000877A-00008784        B
13DDCF       1    No     00008785-0000878A        6
13DDDE       1    No     0000878B-00008790        6
13DE00       1    No     00008791-00008796        6
13DE02       5    No     00008797-000087A0        A
13DE12       1    No     000087A1-000087A6        6
13DE14       1    No     000087A7-000087AC        6
13DE16       1    No     000087AD-000087B2        6
13DE18       2    No     000087B3-000087B9        7
13DEAF       1    No     000087BA-000087BF        6
13DEC4       1    No     000087C0-000087C5        6
13DEC6       1    No     000087C6-000087CB        6
13DED4       1    No     000087CC-000087D1        6
13DED6       1    No     000087D2-000087D7        6
13DEE1       1    No     000087D8-000087DD        6
13DF4E       1    No     000087DE-000087E3        6
13DF80       1    No     000087E4-000087E9        6
13DFC0       1    No     000087EA-000087EF        6
13E00E       2    No     000087F0-000087F6        7
13E044       7    No     000087F7-00008802        C
13E04C       1    No     00008803-00008808        6
13E054       1    No     00008809-0000880E        6
13E056       1    No     0000880F-00008814        6
13E058       1    No     00008815-0000881A        6
13E083       2    No     0000881B-00008821        7
13E086       1    No     00008822-00008827        6
13E089       5    No     00008828-00008831        A
13E092       1    No     00008832-00008837        6
13E095       2    No     00008838-0000883E        7
13E098       6    No     0000883F-00008849        B
13E0AA       1    No     0000884A-0000884F        6
13E0AC       1    No     00008850-00008855        6
13E104       1    No     00008856-0000885B        6
13E106       1    No     0000885C-00008861        6
13E109       1    No     00008862-00008867        6
13E114       1    No     00008868-0000886D        6
13E116       1    No     0000886E-00008873        6
13E118       1    No     00008874-00008879        6
13E206       2    No     0000887A-00008880        7
13E20C       4    No     00008881-00008889        9
13E21C       1    No     0000888A-0000888F        6
13E21E       1    No     00008890-00008895        6
13E240       1    No     00008896-0000889B        6
13E284       1    No     0000889C-000088A1        6
13E286       2    No     000088A2-000088A8        7
13E289       2    No     000088A9-000088AF        7
13E290       2    No     000088B0-000088B6        7
13E294       3    No     000088B7-000088BE        8
13E298       1    No     000088BF-000088C4        6
13E2C4       1    No     000088C5-000088CA        6
13E2C6       2    No     000088CB-000088D1        7
13E2C9       1    No     000088D2-000088D7        6
13E2D0       2    No     000088D8-000088DE        7
13E2D4       3    No     000088DF-000088E6        8
13E2D8       1    No     000088E7-000088EC        6
13E3CE       2    No     000088ED-000088F3        7
13E402       1    No     000088F4-000088F9        6
13E404       6    No     000088FA-00008904        B
13E412       1    No     00008905-0000890A        6
13E414       1    No     0000890B-00008910        6
13E416       1    No     00008911-00008916        6
13E418       1    No     00008917-0000891C        6
13E4C3       1    No     0000891D-00008922        6
13E4E1       1    No     00008923-00008928        6
13E586       2    No     00008929-0000892F        7
13E596       1    No     00008930-00008935        6
13E5A3       1    No     00008936-0000893B        6
13E5C6       2    No     0000893C-00008942        7
13E5D6       1    No     00008943-00008948        6
13E5E3       1    No     00008949-0000894E        6
13E60E       2    No     0000894F-00008955        7
13E61E       2    No     00008956-0000895C        7
13E644       6    No     0000895D-00008967        B
13E650       2    No     00008968-0000896E        7
13E654       6    No     0000896F-00008979        B
13E684       7    No     0000897A-00008985        C
13E68E       1    No     00008986-0000898B        6
13E694       A    No     0000898C-0000899A        F
13E6A4       9    No     0000899B-000089A8        E
13E6B4       8    No     000089A9-000089B5        D
13E6CE       1    No     000089B6-000089BB        6
13E6DF       1    No     000089BC-000089C1        6
13E710       2    No     000089C2-000089C8        7
13E806       1    No     000089C9-000089CE        6
13E808       1    No     000089CF-000089D4        6
13E80C       1    No     000089D5-000089DA        6
13E80E       1    No     000089DB-000089E0        6
13E817       1    No     000089E1-000089E6        6
13E81C       1    No     000089E7-000089EC        6
13E81E       2    No     000089ED-000089F3        7
13E840       1    No     000089F4-000089F9        6
13E850       2    No     000089FA-00008A00        7
13E884       1    No     00008A01-00008A06        6
13E886       4    No     00008A07-00008A0F        9
13E890       2    No     00008A10-00008A16        7
13E894       1    No     00008A17-00008A1C        6
13E896       4    No     00008A1D-00008A25        9
13E8C4       3    No     00008A26-00008A2D        8
13E8D0       2    No     00008A2E-00008A34        7
13E8D4       2    No     00008A35-00008A3B        7
13E8D7       1    No     00008A3C-00008A41        6
13E9CE       2    No     00008A42-00008A48        7
13E9DE       2    No     00008A49-00008A4F        7
13EA02       1    No     00008A50-00008A55        6
13EA04       1    No     00008A56-00008A5B        6
13EA06       4    No     00008A5C-00008A64        9
13EA10       3    No     00008A65-00008A6C        8
13EA14       6    No     00008A6D-00008A77        B
13EAC3       1    No     00008A78-00008A7D        6
13EAE1       1    No     00008A7E-00008A83        6
13EAE3       1    No     00008A84-00008A89        6
13EB81       2    No     00008A8A-00008A90        7
13EB86       1    No     00008A91-00008A96        6
13EB89       1    No     00008A97-00008A9C        6
